ОТЧЕТ ОБ УДАЛЕНИИ ДУБЛИКАТОВ
==================================================

Исходный файл: TXT/porn_keywords.txt
Исходное количество строк: 62739
Количество удаленных строк: 8199
Итоговое количество строк: 54540
Процент удаленных: 13.07%

ДЕТАЛЬНЫЙ СПИСОК УДАЛЕННЫХ СТРОК:
--------------------------------------------------
355. 'bukake' - содержится в 'bukake porn'
356. 'bukaki' - содержится в 'bukaki porn'
357. 'chodna' - содержится в 'chodna video'
358. 'chudai' - содержится в 'chudai gif'
359. 'colmek' - содержится в 'indo colmek'
360. 'cum in' - содержится в 'cum in eye'
361. 'cuming' - содержится в 'cuming face'
362. 'danika' - содержится в 'danika mori'
363. 'dildos' - содержится в 'girls and dildos'
364. 'dorcel' - содержится в 'dorcel tv'
365. 'douche' - содержится в 'porno douche'
366. 'dp sex' - содержится в 'dp sex video'
367. 'ebalka' - содержится в 'ebalka net'
368. 'erkiss' - содержится в 'erkiss tv'
369. 'erotic' - содержится в 'x erotic'
370. 'erotik' - содержится в 'erotik film'
371. 'escort' - содержится в 'bx escort'
372. 'excogi' - содержится в 'excogi porn'
373. 'femdom' - содержится в '3d femdom'
374. 'fetish' - содержится в 'leg fetish'
375. 'ficken' - содержится в 'ladies ficken'
376. 'film x' - содержится в 'film x gratuit'
377. 'follar' - содержится в 'videos de follar'
378. 'fucked' - содержится в 'fucked hard'
379. 'fucker' - содержится в 'ass-fucker'
380. 'fuking' - содержится в 'hd fuking'
381. 'gaping' - содержится в 'anal gaping'
382. 'gay bj' - содержится в 'gay bj porn'
383. 'gayxxx' - содержится в 'gay to gayxxx'
384. 'gentai' - содержится в 'gay gentai'
385. 'gozada' - содержится в 'cara gozada'
386. 'hanime' - содержится в 'hanime tv'
387. 'hantai' - содержится в 'gay hantai'
388. 'hd por' - содержится в 'hd por hub'
389. 'hd sex' - содержится в 'hd sex 18'
390. 'hdporn' - содержится в 'hdporn max'
391. 'heanti' - содержится в 'family guy heanti'
392. 'hebtai' - содержится в 'gay hebtai'
393. 'hemtai' - содержится в 'gay hemtai'
394. 'henati' - содержится в 'bbw henati'
395. 'henrai' - содержится в 'gay henrai'
396. 'hentai' - содержится в '3 hentai'
397. 'hentaj' - содержится в 'gay hentaj'
398. 'hental' - содержится в 'hental com'
399. 'hentao' - содержится в 'hentao mom'
400. 'hentau' - содержится в 'gay hentau'
401. 'hentay' - содержится в 'hentay x'
402. 'hentaï' - содержится в 'nami hentaï'
403. 'hentei' - содержится в 'bbw hentei'
404. 'hentia' - содержится в 'e hentia'
405. 'hentie' - содержится в 'gay hentie'
406. 'hentsi' - содержится в 'gay hentsi'
407. 'henyai' - содержится в 'one piece henyai'
408. 'hintai' - содержится в 'gay hintai'
409. 'hislut' - содержится в 'hislut xvideos'
410. 'hooker' - содержится в 'hooker bj'
411. 'hot sx' - содержится в 'hot sx video'
412. 'hot xx' - содержится в 'sexy hot xx'
413. 'hotsex' - содержится в 'hotsex sex'
414. 'hottie' - содержится в 'hottie porn'
415. 'hrntai' - содержится в 'one piece hrntai'
416. 'hub po' - содержится в 'hub po r n'
417. 'i porn' - содержится в 'desi i porn'
418. 'jakipz' - содержится в 'jakipz porn'
419. 'jav hd' - содержится в 'jav hd porn'
420. 'javsub' - содержится в 'javsub indo'
421. 'joi fr' - содержится в 'joi fr porn'
422. 'joymii' - содержится в 'joymii bdsm'
423. 'karups' - содержится в 'karups videos'
424. 'kazumi' - содержится в 'kazumi nude'
425. 'leaked' - содержится в 'leaked sex'
426. 'lesbea' - содержится в 'lesbea com'
427. 'lezdom' - содержится в 'lezdom clips'
428. 'lezzie' - содержится в 'lezzie porn tube'
429. 'loupan' - содержится в 'loupan porn'
430. 'luxure' - содержится в 'luxure tv'
431. 'mamada' - содержится в 'gif mamada'
432. 'metart' - содержится в 'metart com'
433. 'midget' - содержится в 'midget sex'
434. 'miiana' - содержится в 'miiana porn'
435. 'milf x' - содержится в 'milf x video'
436. 'milfed' - содержится в 'milfed tv'
437. 'minus8' - содержится в 'ank minus8'
438. 'missax' - содержится в 'missax com'
439. 'mompov' - содержится в 'mompov com'
440. 'momxxx' - содержится в 'momxxx mom'
441. 'nekane' - содержится в 'nekane xxx'
442. 'nipple' - содержится в 'nipple sex'
443. 'nudity' - содержится в 'nudity porn'
444. 'nutaku' - содержится в 'nutaku net'
445. 'nympho' - содержится в 'nympho com'
446. 'orgasm' - содержится в 'mom orgasm'
447. 'orgias' - содержится в 'orgias porn'
448. 'orgies' - содержится в 'pornos orgies'
449. 'ornhub' - содержится в 'po ornhub'
450. 'p orno' - содержится в 'p orno de'
451. 'painal' - содержится в 'painal porn'
452. 'phorno' - содержится в 'x phorno'
453. 'pictoa' - содержится в 'porno -pictoa -pornpics -xgroovy -pornototale tirare le seghe'
454. 'po r n' - содержится в 'hd po r n'
455. 'po rno' - содержится в 'po rno de'
456. 'ponhub' - содержится в 'ponhub hd'
457. 'poorno' - содержится в 'poorno tv'
458. 'por no' - содержится в 'por no de'
459. 'porhub' - содержится в 'm porhub'
460. 'pormln' - содержится в 'cartoon pormln'
461. 'porn b' - содержится в 'porn b hub'
462. 'porn c' - содержится в 'video porn c'
463. 'porn f' - содержится в 'gay porn f'
464. 'porn h' - содержится в 'black porn h'
465. 'porn k' - содержится в 'porn k tube'
466. 'porn m' - содержится в 'porn m.com'
467. 'porn o' - содержится в 'porn o xx'
468. 'porn v' - содержится в '4k porn v'
469. 'porn x' - содержится в 'porn x s'
470. 'pornab' - содержится в 'pornab porno'
471. 'pornap' - содержится в 'www pornap'
472. 'pornbu' - содержится в 'pornbu gay'
473. 'porner' - содержится в 'e porner'
474. 'pornes' - содержится в 'new pornes'
475. 'pornhb' - содержится в 'pornhb$'
476. 'pornhd' - содержится в 'indian pornhd'
477. 'pornho' - содержится в 'pornho film'
478. 'pornhu' - содержится в 'pornhu b'
479. 'pornhy' - содержится в 'pornhy ub'
480. 'pornnn' - содержится в 'anime pornnn'
481. 'pornno' - содержится в 'film pornno'
482. 'pornoh' - содержится в 'pornoh video'
483. 'pornol' - содержится в 'sexo pornol'
484. 'pornoo' - содержится в '3d pornoo'
485. 'pornor' - содержится в 'pornor hub'
486. 'pornos' - содержится в 'pornos g'
487. 'pornot' - содержится в 'pornot ub'
488. 'pornou' - содержится в 'vidéo pornou'
489. 'pornub' - содержится в 'm pornub'
490. 'pornxx' - содержится в 'anal pornxx'
491. 'pornôs' - содержится в 'so pornôs'
492. 'porono' - содержится в 'porono 18+'
493. 'porrno' - содержится в 'porrno 365'
494. 'pourno' - содержится в 'tv pourno'
495. 'pporno' - содержится в 'pporno 18'
496. 'prnhub' - содержится в '[prnhub'
497. 'pron x' - содержится в 'free pron x'
498. 'pronhu' - содержится в 'pronhu b'
499. 'prvega' - содержится в 'prvega xxx'
500. 'pussey' - содержится в 'granny pussey'
501. 'pusssy' - содержится в 'licking pusssy'
502. 'pussys' - содержится в 'hairy pussys'
503. 'r porn' - содержится в 'i r porn'
504. 'redwap' - содержится в 'redwap video'
505. 'rimjob' - содержится в 'rimjob porn'
506. 'rule34' - содержится в 'rule34 xx'
507. 'ruporn' - содержится в 'www ruporn tv'
508. 'salope' - содержится в 'salope porn'
509. 'sborra' - содержится в 'porno sborra'
510. 'seduce' - содержится в 'milf seduce'
511. 'sex 18' - содержится в '18 sex 18'
512. 'sex hd' - содержится в 'hd sex hd'
513. 'sex xx' - содержится в 'porn sex xx'
514. 'sexart' - содержится в 'sexart com'
515. 'sexcam' - содержится в 'sexcam video'
516. 'sexhot' - содержится в 'hot sexhot'
517. 'sexmex' - содержится в 'sexmex mom'
518. 'sexxxx' - содержится в 'hot sexxxx'
519. 'sexy x' - содержится в 'sexy x xx'
520. 'shemle' - содержится в 'shemle porn'
521. 'shitty' - содержится в 'shitty anal'
522. 'skybri' - содержится в 'skybri porn'
523. 'smegma' - содержится в 'smegma porn'
524. 'squirt' - содержится в 'bbc squirt'
525. 'suruba' - содержится в 'suruba gay'
526. 'sybian' - содержится в 'real sybian'
